age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,hours_per_week
38,Private,Bachelors,13,Married_civ_spouse,Craft_repair,Wife,White,Female,40
24,Private,Assoc_voc,11,Married_civ_spouse,Craft_repair,Husband,White,Male,40
53,Private,7th_8th,4,Never_married,Transport_moving,Not_in_family,Amer_Indian_Eskimo,Male,40
45,Federal_gov,HS_grad,9,Never_married,Transport_moving,Not_in_family,Black,Male,40
21,Private,Some_college,10,Never_married,Other_service,Own_child,White,Female,40
34,Private,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Female,40
32,Self_emp_inc,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,45
21,Private,HS_grad,9,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,40
23,Private,9th,5,Never_married,Handlers_cleaners,Own_child,Black,Male,36
28,Private,Bachelors,13,Divorced,Craft_repair,Unmarried,White,Male,50
29,Self_emp_not_inc,HS_grad,9,Never_married,Transport_moving,Unmarried,Black,Male,45
25,Local_gov,Bachelors,13,Never_married,Prof_specialty,Own_child,White,Female,40
44,State_gov,Masters,14,Never_married,Prof_specialty,Not_in_family,White,Female,60
18,Private,HS_grad,9,Never_married,Other_service,Own_child,White,Female,8
26,Private,HS_grad,9,Never_married,Other_service,Own_child,White,Male,24
47,Local_gov,Assoc_acdm,12,Married_civ_spouse,Adm_clerical,Wife,White,Female,35
23,Private,HS_grad,9,Divorced,Sales,Not_in_family,White,Male,40
46,Private,Some_college,10,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,40
61,Local_gov,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,50
25,Private,HS_grad,9,Never_married,Craft_repair,Other_relative,White,Male,40
38,Local_gov,HS_grad,9,Married_civ_spouse,Protective_serv,Husband,Asian_Pac_Islander,Male,54
23,Private,Some_college,10,Never_married,Other_service,Not_in_family,White,Male,20
36,Federal_gov,HS_grad,9,Divorced,Adm_clerical,Not_in_family,White,Female,48
46,Private,9th,5,Divorced,Other_service,Not_in_family,White,Male,25
32,Self_emp_not_inc,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,45
40,Private,10th,6,Married_civ_spouse,Transport_moving,Husband,White,Male,40
31,Private,HS_grad,9,Never_married,Adm_clerical,Own_child,Black,Male,40
31,Private,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,65
32,State_gov,Bachelors,13,Never_married,Adm_clerical,Not_in_family,White,Male,37
21,Private,Some_college,10,Never_married,Other_service,Own_child,White,Male,10
63,Private,Some_college,10,Married_civ_spouse,Sales,Husband,Black,Male,40
44,Private,Some_college,10,Separated,Exec_managerial,Not_in_family,White,Male,45
42,Self_emp_not_inc,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,60
30,Private,Some_college,10,Divorced,Adm_clerical,Not_in_family,White,Female,45
24,Private,HS_grad,9,Never_married,Other_service,Unmarried,White,Male,40
42,Private,Bachelors,13,Married_civ_spouse,Tech_support,Husband,White,Male,40
44,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Prof_specialty,Wife,White,Female,40
27,Federal_gov,Bachelors,13,Never_married,Exec_managerial,Not_in_family,Black,Male,48
27,Local_gov,Some_college,10,Never_married,Exec_managerial,Unmarried,White,Male,40
22,Private,HS_grad,9,Never_married,Other_service,Not_in_family,White,Female,45
68,Private,HS_grad,9,Never_married,Sales,Not_in_family,White,Female,40
55,Self_emp_not_inc,Some_college,10,Married_civ_spouse,Farming_fishing,Husband,White,Male,99
22,Self_emp_not_inc,HS_grad,9,Never_married,Other_service,Own_child,White,Male,40
25,Private,Some_college,10,Married_civ_spouse,Exec_managerial,Wife,White,Female,15
68,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Farming_fishing,Husband,White,Male,45
62,Private,Some_college,10,Widowed,Exec_managerial,Not_in_family,White,Female,16
26,Private,HS_grad,9,Divorced,Other_service,Other_relative,White,Male,40
34,Private,Masters,14,Married_civ_spouse,Prof_specialty,Husband,White,Male,55
68,Private,Some_college,10,Widowed,Sales,Not_in_family,White,Male,40
42,Local_gov,Bachelors,13,Separated,Exec_managerial,Not_in_family,White,Male,45
45,Private,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,55
26,Private,11th,7,Never_married,Transport_moving,Not_in_family,White,Male,40
25,Private,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,45
23,Private,Bachelors,13,Never_married,Prof_specialty,Own_child,White,Male,50
65,Without_pay,7th_8th,4,Widowed,Farming_fishing,Unmarried,White,Female,50
31,Private,HS_grad,9,Never_married,Transport_moving,Not_in_family,White,Male,50
26,Private,HS_grad,9,Never_married,Adm_clerical,Not_in_family,White,Female,40
39,Private,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,50
44,Private,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,40
45,Local_gov,Masters,14,Divorced,Prof_specialty,Unmarried,White,Female,45
26,Self_emp_not_inc,Masters,14,Never_married,Prof_specialty,Not_in_family,White,Female,50
26,Private,10th,6,Married_civ_spouse,Transport_moving,Husband,White,Male,35
36,Private,9th,5,Married_civ_spouse,Transport_moving,Husband,White,Male,50
38,Private,11th,7,Married_civ_spouse,Craft_repair,Husband,White,Male,45
39,Private,HS_grad,9,Never_married,Machine_op_inspct,Unmarried,White,Male,48
52,Self_emp_inc,Prof_school,15,Married_civ_spouse,Exec_managerial,Husband,White,Male,40
39,Private,1st_4th,2,Married_civ_spouse,Craft_repair,Husband,White,Male,45
41,Self_emp_not_inc,Some_college,10,Divorced,Craft_repair,Not_in_family,White,Male,40
42,Local_gov,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,60
47,Private,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,70
28,Local_gov,Assoc_voc,11,Married_civ_spouse,Protective_serv,Husband,Black,Male,46
25,Local_gov,Bachelors,13,Never_married,Prof_specialty,Own_child,White,Male,35
35,Private,Bachelors,13,Never_married,Adm_clerical,Not_in_family,White,Female,40
32,Private,HS_grad,9,Separated,Adm_clerical,Unmarried,White,Female,40
38,Private,Masters,14,Married_civ_spouse,Craft_repair,Husband,Black,Male,40
44,Private,Some_college,10,Married_civ_spouse,Tech_support,Husband,White,Male,18
27,Private,Bachelors,13,Never_married,Sales,Own_child,White,Female,40
30,Private,Bachelors,13,Never_married,Exec_managerial,Not_in_family,White,Male,55
30,Private,Bachelors,13,Never_married,Sales,Not_in_family,White,Male,48
45,Private,HS_grad,9,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,45
20,Private,HS_grad,9,Never_married,Craft_repair,Own_child,White,Male,40
57,Private,Masters,14,Never_married,Prof_specialty,Not_in_family,White,Male,80
43,Private,Some_college,10,Divorced,Adm_clerical,Not_in_family,White,Male,48
28,Private,7th_8th,4,Married_civ_spouse,Machine_op_inspct,Other_relative,Asian_Pac_Islander,Female,48
25,Private,HS_grad,9,Married_civ_spouse,Tech_support,Other_relative,White,Female,48
25,Private,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,40
90,Private,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,45
38,Local_gov,Bachelors,13,Separated,Prof_specialty,Unmarried,Black,Male,40
35,Private,Bachelors,13,Married_spouse_absent,Exec_managerial,Unmarried,White,Female,40
50,State_gov,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,40
26,Local_gov,HS_grad,9,Never_married,Adm_clerical,Not_in_family,White,Female,40
39,Private,Some_college,10,Married_civ_spouse,Farming_fishing,Husband,White,Male,45
56,Private,10th,6,Married_civ_spouse,Sales,Husband,White,Male,40
24,Local_gov,HS_grad,9,Divorced,Protective_serv,Unmarried,Black,Female,40
46,Private,HS_grad,9,Married_civ_spouse,Adm_clerical,Wife,White,Female,40
18,Local_gov,11th,7,Never_married,Adm_clerical,Other_relative,White,Female,25
37,Private,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,60
57,Private,Masters,14,Divorced,Prof_specialty,Not_in_family,White,Female,40
43,State_gov,HS_grad,9,Never_married,Adm_clerical,Unmarried,Black,Female,40
29,State_gov,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,25
40,Private,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,40
44,Self_emp_not_inc,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,40
77,Local_gov,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,6
30,Private,Bachelors,13,Never_married,Prof_specialty,Not_in_family,Black,Male,40
21,Private,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,40
66,Private,10th,6,Married_civ_spouse,Protective_serv,Husband,White,Male,40
40,Private,11th,7,Never_married,Transport_moving,Own_child,White,Male,35
68,Private,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,40
64,Private,HS_grad,9,Widowed,Other_service,Not_in_family,White,Female,38
26,Private,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Female,50
32,Private,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,40
32,Private,HS_grad,9,Never_married,Adm_clerical,Own_child,White,Male,38
51,Local_gov,Masters,14,Married_civ_spouse,Prof_specialty,Husband,White,Male,40
50,Private,Masters,14,Married_civ_spouse,Prof_specialty,Husband,White,Male,45
49,Private,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,50
28,Private,Bachelors,13,Never_married,Transport_moving,Unmarried,White,Male,20
29,Private,HS_grad,9,Divorced,Other_service,Unmarried,White,Female,36
21,Private,Some_college,10,Never_married,Sales,Own_child,White,Male,30
28,Private,HS_grad,9,Never_married,Adm_clerical,Unmarried,Black,Female,40
55,Private,10th,6,Married_civ_spouse,Craft_repair,Husband,White,Male,40
45,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Sales,Husband,Asian_Pac_Islander,Male,50
35,Private,Some_college,10,Never_married,Sales,Not_in_family,White,Male,40
26,Private,Masters,14,Never_married,Prof_specialty,Not_in_family,White,Male,40
30,Private,HS_grad,9,Married_civ_spouse,Other_service,Husband,White,Male,55
33,Private,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,20
40,Private,Bachelors,13,Married_spouse_absent,Prof_specialty,Not_in_family,Asian_Pac_Islander,Male,40
23,Private,Bachelors,13,Never_married,Exec_managerial,Not_in_family,White,Male,40
35,Private,Some_college,10,Never_married,Sales,Not_in_family,White,Female,40
48,Self_emp_not_inc,11th,7,Married_civ_spouse,Farming_fishing,Husband,White,Male,50
39,Local_gov,10th,6,Divorced,Handlers_cleaners,Own_child,Black,Male,40
53,Local_gov,Prof_school,15,Divorced,Prof_specialty,Not_in_family,White,Female,50
49,Federal_gov,HS_grad,9,Married_civ_spouse,Adm_clerical,Husband,White,Male,40
31,Private,Bachelors,13,Never_married,Exec_managerial,Not_in_family,Black,Female,40
36,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,40
60,Self_emp_inc,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,50
29,Private,HS_grad,9,Never_married,Machine_op_inspct,Not_in_family,White,Male,48
54,Self_emp_inc,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,45
34,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,50
30,Private,Some_college,10,Never_married,Sales,Not_in_family,Black,Female,35
26,Private,HS_grad,9,Never_married,Handlers_cleaners,Not_in_family,White,Male,40
47,Private,Some_college,10,Never_married,Sales,Not_in_family,White,Male,70
50,Private,HS_grad,9,Divorced,Exec_managerial,Unmarried,White,Male,38
30,Private,Bachelors,13,Never_married,Exec_managerial,Unmarried,White,Female,45
44,Private,Some_college,10,Divorced,Machine_op_inspct,Not_in_family,White,Male,50
49,Private,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,60
75,Self_emp_not_inc,Masters,14,Married_spouse_absent,Prof_specialty,Not_in_family,White,Female,50
37,Private,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,55
51,State_gov,HS_grad,9,Divorced,Craft_repair,Unmarried,White,Male,38
35,Private,HS_grad,9,Never_married,Craft_repair,Unmarried,White,Male,35
28,Private,Some_college,10,Never_married,Sales,Other_relative,White,Female,40
66,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Farming_fishing,Husband,White,Male,40
72,Private,9th,5,Married_civ_spouse,Exec_managerial,Wife,Asian_Pac_Islander,Female,48
39,Private,Bachelors,13,Separated,Sales,Not_in_family,White,Male,50
27,Private,HS_grad,9,Never_married,Farming_fishing,Own_child,Black,Male,30
57,Private,Some_college,10,Never_married,Adm_clerical,Other_relative,Black,Female,40
24,Private,7th_8th,4,Married_civ_spouse,Craft_repair,Husband,White,Male,38
28,Private,HS_grad,9,Never_married,Craft_repair,Own_child,White,Male,70
23,Private,Some_college,10,Married_spouse_absent,Other_service,Not_in_family,White,Female,50
31,Private,Bachelors,13,Never_married,Exec_managerial,Not_in_family,White,Female,40
23,Private,Some_college,10,Never_married,Other_service,Own_child,White,Female,20
31,Private,Some_college,10,Never_married,Other_service,Not_in_family,White,Female,40
27,Local_gov,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Female,40
30,Private,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,45
34,Private,Masters,14,Never_married,Prof_specialty,Not_in_family,White,Male,60
57,Federal_gov,HS_grad,9,Never_married,Adm_clerical,Not_in_family,White,Male,40
39,Private,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,40
23,Private,11th,7,Never_married,Craft_repair,Own_child,White,Male,40
24,Local_gov,Assoc_acdm,12,Married_civ_spouse,Other_service,Wife,White,Female,40
36,Private,Doctorate,16,Never_married,Prof_specialty,Not_in_family,White,Male,40
32,Private,Some_college,10,Divorced,Other_service,Other_relative,White,Male,40
35,Private,Assoc_acdm,12,Divorced,Other_service,Own_child,White,Female,40
36,Private,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,40
47,Private,Assoc_voc,11,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,40
35,Private,HS_grad,9,Never_married,Handlers_cleaners,Not_in_family,White,Male,40
44,Federal_gov,Some_college,10,Married_civ_spouse,Tech_support,Husband,White,Male,40
32,State_gov,Masters,14,Married_civ_spouse,Prof_specialty,Husband,White,Male,50
32,Private,Assoc_acdm,12,Married_civ_spouse,Exec_managerial,Wife,White,Female,40
63,Self_emp_not_inc,Some_college,10,Married_civ_spouse,Prof_specialty,Wife,White,Female,10
34,Private,Assoc_voc,11,Married_civ_spouse,Craft_repair,Husband,White,Male,40
47,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,Black,Male,40
27,Private,11th,7,Married_civ_spouse,Sales,Own_child,Black,Male,35
23,Private,HS_grad,9,Separated,Exec_managerial,Unmarried,White,Female,42
50,Private,10th,6,Married_civ_spouse,Craft_repair,Husband,White,Male,38
49,State_gov,Some_college,10,Married_civ_spouse,Prof_specialty,Husband,White,Male,40
36,Private,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,40
23,Private,Bachelors,13,Never_married,Exec_managerial,Unmarried,White,Male,40
61,Private,7th_8th,4,Widowed,Other_service,Unmarried,Black,Female,38
41,Private,Some_college,10,Married_civ_spouse,Farming_fishing,Husband,White,Male,16
27,Self_emp_not_inc,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,60
53,Private,Bachelors,13,Divorced,Exec_managerial,Not_in_family,White,Male,70
17,Self_emp_not_inc,10th,6,Never_married,Adm_clerical,Own_child,White,Male,10
53,Private,Some_college,10,Never_married,Craft_repair,Not_in_family,White,Male,40
28,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,42
24,Private,Bachelors,13,Married_spouse_absent,Prof_specialty,Own_child,White,Female,40
22,Private,Some_college,10,Never_married,Adm_clerical,Not_in_family,White,Female,20
53,Private,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,50
18,Private,11th,7,Never_married,Other_service,Other_relative,Black,Male,20
24,Private,Some_college,10,Never_married,Sales,Unmarried,White,Male,50
20,Private,HS_grad,9,Never_married,Sales,Not_in_family,White,Female,40
30,Local_gov,7th_8th,4,Married_civ_spouse,Transport_moving,Husband,White,Male,40
37,State_gov,Assoc_voc,11,Never_married,Prof_specialty,Not_in_family,White,Male,40
34,Private,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,40
19,Private,HS_grad,9,Never_married,Handlers_cleaners,Own_child,White,Male,30
20,Private,12th,8,Never_married,Adm_clerical,Own_child,White,Female,40
47,Private,HS_grad,9,Divorced,Other_service,Not_in_family,Asian_Pac_Islander,Female,40
22,Private,Bachelors,13,Never_married,Prof_specialty,Own_child,White,Female,40
42,Local_gov,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,40
60,Private,Some_college,10,Divorced,Adm_clerical,Not_in_family,White,Female,40
32,Private,HS_grad,9,Never_married,Priv_house_serv,Unmarried,White,Female,40
46,Private,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,40
66,Private,HS_grad,9,Widowed,Adm_clerical,Not_in_family,White,Female,40
37,Private,Bachelors,13,Married_civ_spouse,Other_service,Wife,Asian_Pac_Islander,Female,30
34,Private,Some_college,10,Divorced,Exec_managerial,Own_child,White,Male,44
45,Private,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Male,46
35,Private,11th,7,Married_civ_spouse,Farming_fishing,Husband,White,Male,40
51,Local_gov,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,Black,Male,40
36,Local_gov,Some_college,10,Married_civ_spouse,Protective_serv,Husband,White,Male,40
25,Federal_gov,HS_grad,9,Never_married,Adm_clerical,Own_child,Black,Male,40
51,Private,HS_grad,9,Divorced,Other_service,Unmarried,White,Female,38
25,Self_emp_not_inc,Some_college,10,Never_married,Machine_op_inspct,Own_child,White,Male,40
19,Private,HS_grad,9,Never_married,Farming_fishing,Own_child,White,Male,45
47,Private,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,45
59,Local_gov,HS_grad,9,Separated,Protective_serv,Unmarried,Black,Female,40
34,Private,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,40
40,Private,Some_college,10,Separated,Exec_managerial,Unmarried,White,Female,60
42,Private,HS_grad,9,Divorced,Machine_op_inspct,Not_in_family,White,Male,45
37,Private,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,60
51,Self_emp_inc,Assoc_acdm,12,Married_civ_spouse,Sales,Husband,White,Male,38
25,Private,HS_grad,9,Never_married,Adm_clerical,Own_child,White,Male,36
31,Federal_gov,HS_grad,9,Married_civ_spouse,Adm_clerical,Wife,White,Female,40
37,Private,HS_grad,9,Married_civ_spouse,Other_service,Husband,White,Male,44
42,Private,Assoc_acdm,12,Married_civ_spouse,Sales,Husband,White,Male,45
35,Private,Some_college,10,Divorced,Sales,Not_in_family,White,Male,50
51,Private,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,47
