education,education_num,occupation,hours_per_week,label
HS_grad,9,Sales,55,1
Some_college,10,Machine_op_inspct,40,1
10th,6,Craft_repair,56,0
Bachelors,13,Exec_managerial,45,1
7th_8th,4,Handlers_cleaners,40,0
Some_college,10,Tech_support,16,0
Some_college,10,Craft_repair,50,0
HS_grad,9,Transport_moving,40,1
Some_college,10,Exec_managerial,40,0
Some_college,10,Tech_support,36,1
Bachelors,13,Sales,40,1
HS_grad,9,Transport_moving,50,0
Some_college,10,Adm_clerical,40,0
Assoc_acdm,12,Other_service,40,0
Some_college,10,Craft_repair,40,0
HS_grad,9,Craft_repair,40,0
HS_grad,9,Exec_managerial,45,0
Some_college,10,Transport_moving,60,1
Bachelors,13,Exec_managerial,20,0
Masters,14,Prof_specialty,60,0
Assoc_acdm,12,Prof_specialty,35,0
9th,5,Machine_op_inspct,40,0
Some_college,10,Machine_op_inspct,40,0
Bachelors,13,Other_service,40,0
HS_grad,9,Exec_managerial,60,1
Preschool,1,Machine_op_inspct,40,0
HS_grad,9,Other_service,40,0
Masters,14,Prof_specialty,10,1
HS_grad,9,Machine_op_inspct,40,0
HS_grad,9,Other_service,40,0
Some_college,10,Transport_moving,58,0
11th,7,Other_service,40,0
HS_grad,9,Adm_clerical,40,0
HS_grad,9,Sales,60,0
Bachelors,13,Exec_managerial,40,1
Some_college,10,Sales,40,0
HS_grad,9,Adm_clerical,40,0
HS_grad,9,Handlers_cleaners,40,0
Bachelors,13,Adm_clerical,40,0
Some_college,10,Machine_op_inspct,45,1
Bachelors,13,Sales,35,0
HS_grad,9,Protective_serv,40,0
Masters,14,Adm_clerical,40,1
7th_8th,4,Machine_op_inspct,40,0
HS_grad,9,Machine_op_inspct,48,0
Bachelors,13,Adm_clerical,60,0
HS_grad,9,Machine_op_inspct,40,0
HS_grad,9,Craft_repair,50,0
7th_8th,4,Craft_repair,40,0
HS_grad,9,Exec_managerial,40,0
HS_grad,9,Exec_managerial,40,0
HS_grad,9,Adm_clerical,40,0
Doctorate,16,Prof_specialty,45,0
HS_grad,9,Other_service,22,0
Some_college,10,Other_service,30,0
Assoc_voc,11,Protective_serv,40,0
Some_college,10,Adm_clerical,40,0
Some_college,10,Transport_moving,50,0
HS_grad,9,Exec_managerial,44,0
Bachelors,13,Exec_managerial,50,1
Some_college,10,Sales,26,0
Some_college,10,Adm_clerical,40,0
Some_college,10,Other_service,48,0
Some_college,10,Other_service,20,0
Bachelors,13,Tech_support,20,0
Some_college,10,Other_service,16,0
HS_grad,9,Machine_op_inspct,40,0
Assoc_voc,11,Handlers_cleaners,40,0
11th,7,Other_service,40,0
Assoc_voc,11,Other_service,32,0
Some_college,10,Other_service,35,0
Some_college,10,Sales,45,1
HS_grad,9,Machine_op_inspct,48,0
Some_college,10,Machine_op_inspct,40,0
10th,6,Tech_support,10,0
HS_grad,9,Other_service,37,0
Bachelors,13,Prof_specialty,32,0
Some_college,10,Handlers_cleaners,44,0
Some_college,10,Other_service,30,0
Bachelors,13,Prof_specialty,40,0
Some_college,10,Protective_serv,40,0
Assoc_voc,11,Adm_clerical,36,0
HS_grad,9,Craft_repair,40,0
Some_college,10,Sales,20,0
7th_8th,4,Machine_op_inspct,48,0
Bachelors,13,Prof_specialty,40,1
HS_grad,9,Sales,48,1
Some_college,10,Other_service,40,0
Prof_school,15,Adm_clerical,40,0
12th,8,Sales,50,0
HS_grad,9,Craft_repair,40,0
Some_college,10,Craft_repair,50,1
11th,7,Craft_repair,40,0
Some_college,10,Exec_managerial,45,1
HS_grad,9,Adm_clerical,40,0
10th,6,Sales,50,0
Bachelors,13,Prof_specialty,40,0
Bachelors,13,Adm_clerical,20,0
HS_grad,9,Craft_repair,40,1
Doctorate,16,Prof_specialty,60,1
Masters,14,Prof_specialty,55,1
HS_grad,9,Handlers_cleaners,45,1
Masters,14,Prof_specialty,40,1
Bachelors,13,Exec_managerial,40,0
Some_college,10,Exec_managerial,40,0
HS_grad,9,Priv_house_serv,40,0
HS_grad,9,Tech_support,40,1
Bachelors,13,Sales,60,1
Bachelors,13,Handlers_cleaners,30,0
Some_college,10,Craft_repair,40,0
Some_college,10,Machine_op_inspct,40,0
HS_grad,9,Machine_op_inspct,40,0
Assoc_voc,11,Exec_managerial,40,1
Bachelors,13,Prof_specialty,32,1
Assoc_voc,11,Craft_repair,40,0
HS_grad,9,Machine_op_inspct,40,0
HS_grad,9,Machine_op_inspct,40,0
Prof_school,15,Prof_specialty,35,1
Some_college,10,Craft_repair,50,0
Bachelors,13,Exec_managerial,40,0
HS_grad,9,Machine_op_inspct,20,1
Masters,14,Prof_specialty,45,1
Some_college,10,Adm_clerical,40,0
HS_grad,9,Sales,38,0
11th,7,Adm_clerical,45,0
Some_college,10,Other_service,50,0
HS_grad,9,Other_service,15,0
HS_grad,9,Handlers_cleaners,35,0
Bachelors,13,Sales,30,0
HS_grad,9,Adm_clerical,40,0
Some_college,10,Adm_clerical,40,0
HS_grad,9,Other_service,35,0
Some_college,10,Sales,65,1
7th_8th,4,Other_service,42,0
HS_grad,9,Craft_repair,55,1
Some_college,10,Sales,40,0
Some_college,10,Adm_clerical,40,0
HS_grad,9,Adm_clerical,20,0
Some_college,10,Handlers_cleaners,32,0
10th,6,Other_service,38,0
Some_college,10,Craft_repair,40,1
Some_college,10,Craft_repair,40,1
HS_grad,9,Adm_clerical,40,0
HS_grad,9,Craft_repair,42,1
Bachelors,13,Exec_managerial,55,1
Bachelors,13,Exec_managerial,55,0
HS_grad,9,Other_service,32,0
Masters,14,Exec_managerial,40,1
Bachelors,13,Sales,38,0
Bachelors,13,Prof_specialty,40,1
HS_grad,9,Adm_clerical,40,0
Some_college,10,Prof_specialty,24,0
Some_college,10,Sales,60,0
11th,7,Other_service,35,0
Bachelors,13,Exec_managerial,40,1
Some_college,10,Adm_clerical,45,0
Bachelors,13,Farming_fishing,90,0
Assoc_voc,11,Exec_managerial,60,1
Doctorate,16,Craft_repair,60,1
Some_college,10,Craft_repair,40,0
Some_college,10,Other_service,45,0
Assoc_voc,11,Prof_specialty,26,0
HS_grad,9,Craft_repair,90,0
Masters,14,Prof_specialty,50,0
Bachelors,13,Exec_managerial,50,1
HS_grad,9,Exec_managerial,40,1
HS_grad,9,Sales,40,0
HS_grad,9,Prof_specialty,48,0
Bachelors,13,Sales,42,1
7th_8th,4,Transport_moving,50,0
Assoc_acdm,12,Prof_specialty,24,0
Assoc_acdm,12,Exec_managerial,50,1
9th,5,Craft_repair,40,0
11th,7,Sales,40,0
HS_grad,9,Machine_op_inspct,40,0
HS_grad,9,Exec_managerial,60,0
9th,5,Machine_op_inspct,35,0
Some_college,10,Adm_clerical,40,0
7th_8th,4,Other_service,35,0
Bachelors,13,Exec_managerial,40,1
Some_college,10,Machine_op_inspct,40,0
HS_grad,9,Sales,63,0
Bachelors,13,Sales,40,0
Assoc_voc,11,Prof_specialty,40,1
HS_grad,9,Other_service,24,0
11th,7,Handlers_cleaners,15,0
Assoc_acdm,12,Other_service,99,0
Assoc_voc,11,Sales,50,0
HS_grad,9,Protective_serv,40,1
Masters,14,Prof_specialty,20,0
HS_grad,9,Farming_fishing,50,0
HS_grad,9,Craft_repair,40,0
Some_college,10,Adm_clerical,40,0
HS_grad,9,Exec_managerial,40,0
Preschool,1,Farming_fishing,50,0
Prof_school,15,Prof_specialty,45,0
HS_grad,9,Craft_repair,45,0
Some_college,10,Other_service,40,0
Masters,14,Sales,50,1
Assoc_voc,11,Machine_op_inspct,43,0
Assoc_voc,11,Exec_managerial,40,0
Bachelors,13,Prof_specialty,43,0
HS_grad,9,Transport_moving,40,0
Masters,14,Exec_managerial,45,1
HS_grad,9,Exec_managerial,38,0
HS_grad,9,Machine_op_inspct,40,0
10th,6,Farming_fishing,40,0
HS_grad,9,Other_service,30,0
Masters,14,Prof_specialty,18,1
Some_college,10,Handlers_cleaners,40,0
HS_grad,9,Machine_op_inspct,45,0
HS_grad,9,Prof_specialty,40,1
Some_college,10,Adm_clerical,40,0
Masters,14,Exec_managerial,65,1
Prof_school,15,Prof_specialty,40,1
Some_college,10,Other_service,28,0
Some_college,10,Adm_clerical,42,0
11th,7,Handlers_cleaners,40,0
12th,8,Other_service,10,0
HS_grad,9,Craft_repair,4,0
HS_grad,9,Sales,30,0
7th_8th,4,Other_service,30,0
HS_grad,9,Prof_specialty,45,1
Assoc_voc,11,Handlers_cleaners,40,0
HS_grad,9,Other_service,40,0
Bachelors,13,Craft_repair,35,0
Prof_school,15,Prof_specialty,50,1
Bachelors,13,Exec_managerial,40,0
HS_grad,9,Transport_moving,75,1
10th,6,Machine_op_inspct,60,0
Bachelors,13,Exec_managerial,40,1
Some_college,10,Sales,40,0
11th,7,Transport_moving,50,0
Prof_school,15,Prof_specialty,40,1
Bachelors,13,Sales,60,1
Doctorate,16,Prof_specialty,52,0
Bachelors,13,Adm_clerical,65,0
HS_grad,9,Exec_managerial,45,0
11th,7,Sales,20,0
HS_grad,9,Adm_clerical,38,0
HS_grad,9,Other_service,40,0
10th,6,Transport_moving,55,0
Assoc_acdm,12,Adm_clerical,45,0
Some_college,10,Sales,30,0
HS_grad,9,Transport_moving,40,0
Assoc_voc,11,Farming_fishing,40,0
HS_grad,9,Sales,40,0
Bachelors,13,Prof_specialty,50,1
HS_grad,9,Other_service,50,0
Some_college,10,Sales,35,0
Bachelors,13,Prof_specialty,15,0
HS_grad,9,Handlers_cleaners,16,0
Bachelors,13,Prof_specialty,40,1
HS_grad,9,Machine_op_inspct,40,0
Bachelors,13,Adm_clerical,40,0
10th,6,Transport_moving,84,0
Prof_school,15,Prof_specialty,60,1
HS_grad,9,Exec_managerial,60,1
Bachelors,13,Exec_managerial,40,1
Bachelors,13,Sales,60,0
Some_college,10,Sales,50,0
HS_grad,9,Other_service,40,0
HS_grad,9,Exec_managerial,32,0
Some_college,10,Exec_managerial,40,1
HS_grad,9,Transport_moving,40,0
Bachelors,13,Tech_support,50,0
Assoc_acdm,12,Adm_clerical,35,0
HS_grad,9,Other_service,40,0
HS_grad,9,Machine_op_inspct,40,0
7th_8th,4,Machine_op_inspct,40,0
HS_grad,9,Adm_clerical,35,0
HS_grad,9,Sales,40,0
Masters,14,Exec_managerial,50,1
HS_grad,9,Handlers_cleaners,40,0
HS_grad,9,Transport_moving,45,0
Bachelors,13,Craft_repair,40,0
Bachelors,13,Farming_fishing,40,0
Bachelors,13,Prof_specialty,38,1
Prof_school,15,Prof_specialty,50,1
HS_grad,9,Sales,40,0
Some_college,10,Adm_clerical,20,0
HS_grad,9,Craft_repair,40,1
12th,8,Other_service,40,0
7th_8th,4,Other_service,40,0
12th,8,Other_service,24,0
Assoc_acdm,12,Other_service,18,0
HS_grad,9,Transport_moving,65,1
HS_grad,9,Transport_moving,48,0
HS_grad,9,Protective_serv,24,1
Masters,14,Exec_managerial,65,0
HS_grad,9,Machine_op_inspct,40,0
Assoc_voc,11,Exec_managerial,40,0
Some_college,10,Adm_clerical,40,0
HS_grad,9,Craft_repair,33,0
Masters,14,Adm_clerical,35,0
Some_college,10,Sales,35,0
Some_college,10,Tech_support,40,0
Bachelors,13,Prof_specialty,50,1
Some_college,10,Sales,49,0
HS_grad,9,Sales,40,0
Some_college,10,Adm_clerical,45,1
Some_college,10,Craft_repair,40,0
HS_grad,9,Handlers_cleaners,40,0
Some_college,10,Adm_clerical,25,0
Bachelors,13,Prof_specialty,55,0
Some_college,10,Priv_house_serv,20,0
11th,7,Other_service,8,0
Bachelors,13,Exec_managerial,40,1
Bachelors,13,Farming_fishing,35,0
Masters,14,Exec_managerial,40,1
Bachelors,13,Exec_managerial,50,1
Some_college,10,Adm_clerical,45,0
1st_4th,2,Transport_moving,20,0
Some_college,10,Exec_managerial,42,0
Masters,14,Exec_managerial,45,1
HS_grad,9,Handlers_cleaners,10,0
HS_grad,9,Other_service,35,0
Assoc_voc,11,Sales,40,0
HS_grad,9,Other_service,35,0
HS_grad,9,Adm_clerical,59,0
HS_grad,9,Craft_repair,45,0
Some_college,10,Adm_clerical,37,0
Some_college,10,Other_service,40,0
Bachelors,13,Sales,50,1
Prof_school,15,Prof_specialty,80,0
Bachelors,13,Exec_managerial,45,1
Some_college,10,Transport_moving,40,1
HS_grad,9,Protective_serv,40,0
Assoc_voc,11,Tech_support,45,0
HS_grad,9,Farming_fishing,50,0
HS_grad,9,Prof_specialty,15,0
Bachelors,13,Prof_specialty,35,0
HS_grad,9,Other_service,40,0
Doctorate,16,Exec_managerial,40,1
10th,6,Prof_specialty,32,0
Some_college,10,Tech_support,40,0
Masters,14,Exec_managerial,40,1
7th_8th,4,Craft_repair,40,0
Assoc_voc,11,Exec_managerial,50,0
Some_college,10,Sales,8,0
Bachelors,13,Adm_clerical,40,0
12th,8,Transport_moving,40,1
10th,6,Machine_op_inspct,40,0
Some_college,10,Craft_repair,40,0
HS_grad,9,Adm_clerical,50,0
Some_college,10,Adm_clerical,40,0
Bachelors,13,Other_service,20,0
Prof_school,15,Prof_specialty,40,1
Bachelors,13,Other_service,40,0
Masters,14,Prof_specialty,40,1
HS_grad,9,Transport_moving,45,1
Some_college,10,Handlers_cleaners,35,0
HS_grad,9,Adm_clerical,40,0
Bachelors,13,Sales,60,1
Some_college,10,Craft_repair,35,1
Some_college,10,Adm_clerical,40,0
Bachelors,13,Sales,52,1
HS_grad,9,Craft_repair,40,0
Some_college,10,Craft_repair,40,0
HS_grad,9,Sales,40,0
Bachelors,13,Exec_managerial,42,1
Some_college,10,Craft_repair,40,1
Some_college,10,Machine_op_inspct,60,0
Bachelors,13,Adm_clerical,40,0
Bachelors,13,Exec_managerial,40,1
Bachelors,13,Sales,50,1
Bachelors,13,Exec_managerial,50,1
Bachelors,13,Adm_clerical,38,0
Bachelors,13,Prof_specialty,50,1
Some_college,10,Machine_op_inspct,40,0
HS_grad,9,Sales,40,0
5th_6th,3,Handlers_cleaners,40,0
HS_grad,9,Other_service,40,0
HS_grad,9,Farming_fishing,35,0
HS_grad,9,Craft_repair,40,0
HS_grad,9,Other_service,35,0
Bachelors,13,Craft_repair,40,1
HS_grad,9,Sales,50,1
Doctorate,16,Prof_specialty,60,0
Bachelors,13,Exec_managerial,50,0
Assoc_voc,11,Exec_managerial,45,1
HS_grad,9,Sales,30,0
HS_grad,9,Exec_managerial,70,0
Masters,14,Prof_specialty,40,0
5th_6th,3,Handlers_cleaners,50,0
11th,7,Transport_moving,65,0
HS_grad,9,Craft_repair,40,0
HS_grad,9,Transport_moving,50,1
11th,7,Handlers_cleaners,20,0
7th_8th,4,Machine_op_inspct,40,0
HS_grad,9,Other_service,12,0
Some_college,10,Adm_clerical,40,0
Some_college,10,Transport_moving,45,0
Some_college,10,Machine_op_inspct,45,0
Some_college,10,Craft_repair,40,0
HS_grad,9,Craft_repair,40,0
HS_grad,9,Adm_clerical,40,0
Bachelors,13,Exec_managerial,40,1
10th,6,Adm_clerical,40,0
Some_college,10,Adm_clerical,45,0
HS_grad,9,Other_service,40,0
9th,5,Other_service,40,0
Some_college,10,Sales,40,0
HS_grad,9,Sales,18,0
11th,7,Transport_moving,43,0
HS_grad,9,Exec_managerial,60,0
1st_4th,2,Priv_house_serv,4,0
HS_grad,9,Adm_clerical,40,0
HS_grad,9,Other_service,40,0
HS_grad,9,Adm_clerical,48,0
HS_grad,9,Adm_clerical,35,0
Some_college,10,Transport_moving,40,0
HS_grad,9,Handlers_cleaners,40,0
HS_grad,9,Sales,20,0
HS_grad,9,Adm_clerical,40,0
9th,5,Transport_moving,50,0
HS_grad,9,Exec_managerial,38,0
Some_college,10,Transport_moving,40,0
Some_college,10,Craft_repair,40,0
HS_grad,9,Transport_moving,52,0
Prof_school,15,Exec_managerial,52,1
HS_grad,9,Adm_clerical,30,0
Prof_school,15,Prof_specialty,70,1
Bachelors,13,Prof_specialty,40,0
HS_grad,9,Adm_clerical,38,0
Some_college,10,Exec_managerial,15,0
HS_grad,9,Craft_repair,30,0
Some_college,10,Other_service,40,0
Bachelors,13,Sales,55,1
HS_grad,9,Adm_clerical,40,0
Some_college,10,Adm_clerical,35,0
HS_grad,9,Other_service,40,0
HS_grad,9,Handlers_cleaners,20,0
HS_grad,9,Adm_clerical,40,0
HS_grad,9,Adm_clerical,40,1
Some_college,10,Protective_serv,38,1
HS_grad,9,Prof_specialty,28,0
HS_grad,9,Exec_managerial,40,0
Some_college,10,Handlers_cleaners,40,0
HS_grad,9,Adm_clerical,45,0
HS_grad,9,Transport_moving,40,0
Bachelors,13,Machine_op_inspct,40,0
Some_college,10,Adm_clerical,38,0
HS_grad,9,Machine_op_inspct,40,1
HS_grad,9,Other_service,40,0
Some_college,10,Sales,25,0
Some_college,10,Adm_clerical,40,1
11th,7,Sales,30,0
Bachelors,13,Craft_repair,40,0
10th,6,Craft_repair,60,0
11th,7,Exec_managerial,70,0
HS_grad,9,Adm_clerical,35,0
HS_grad,9,Other_service,30,0
Bachelors,13,Exec_managerial,47,1
HS_grad,9,Tech_support,50,1
Bachelors,13,Sales,40,1
11th,7,Craft_repair,48,0
Prof_school,15,Exec_managerial,47,1
Bachelors,13,Prof_specialty,40,1
Some_college,10,Prof_specialty,40,1
Bachelors,13,Exec_managerial,40,0
HS_grad,9,Sales,40,0
7th_8th,4,Craft_repair,50,1
Some_college,10,Other_service,40,0
Some_college,10,Sales,35,0
Some_college,10,Craft_repair,40,1
Some_college,10,Sales,55,0
Assoc_voc,11,Handlers_cleaners,80,0
HS_grad,9,Other_service,40,0
Bachelors,13,Farming_fishing,50,1
Assoc_voc,11,Machine_op_inspct,40,0
7th_8th,4,Other_service,35,0
Some_college,10,Adm_clerical,72,0
HS_grad,9,Sales,35,0
HS_grad,9,Adm_clerical,40,0
Assoc_acdm,12,Adm_clerical,35,0
Some_college,10,Sales,30,0
HS_grad,9,Other_service,40,0
Assoc_acdm,12,Prof_specialty,36,0
Bachelors,13,Exec_managerial,45,0
HS_grad,9,Sales,30,0
Masters,14,Prof_specialty,40,0
12th,8,Other_service,20,0
Assoc_acdm,12,Transport_moving,37,1
Some_college,10,Exec_managerial,99,1
HS_grad,9,Exec_managerial,40,1
HS_grad,9,Sales,33,0
HS_grad,9,Craft_repair,45,0
Bachelors,13,Exec_managerial,40,1
HS_grad,9,Handlers_cleaners,40,0
HS_grad,9,Other_service,40,0
Bachelors,13,Prof_specialty,50,1
Bachelors,13,Transport_moving,45,1
Bachelors,13,Prof_specialty,40,1
Some_college,10,Adm_clerical,40,0
Bachelors,13,Adm_clerical,40,0
HS_grad,9,Craft_repair,40,0
Some_college,10,Adm_clerical,28,0
Bachelors,13,Exec_managerial,38,0
Bachelors,13,Adm_clerical,40,0
Bachelors,13,Prof_specialty,40,1
Some_college,10,Craft_repair,80,0
HS_grad,9,Adm_clerical,38,0
Assoc_acdm,12,Sales,60,0
Some_college,10,Craft_repair,55,1
Some_college,10,Craft_repair,40,0
Bachelors,13,Sales,30,0
Bachelors,13,Tech_support,40,0
HS_grad,9,Handlers_cleaners,30,0
Bachelors,13,Sales,50,0
Some_college,10,Craft_repair,45,0
Bachelors,13,Sales,18,0
Some_college,10,Exec_managerial,65,0
HS_grad,9,Exec_managerial,50,0
HS_grad,9,Exec_managerial,48,0
Masters,14,Prof_specialty,24,0
HS_grad,9,Exec_managerial,55,0
HS_grad,9,Craft_repair,45,0
Assoc_voc,11,Other_service,16,0
9th,5,Handlers_cleaners,40,0
Assoc_acdm,12,Prof_specialty,40,0
7th_8th,4,Handlers_cleaners,2,0
HS_grad,9,Craft_repair,40,0
Some_college,10,Craft_repair,50,0
HS_grad,9,Sales,37,0
Some_college,10,Adm_clerical,40,0
HS_grad,9,Handlers_cleaners,32,0
Bachelors,13,Exec_managerial,40,1
Assoc_acdm,12,Adm_clerical,50,0
Assoc_voc,11,Prof_specialty,40,0
HS_grad,9,Transport_moving,40,0
HS_grad,9,Craft_repair,40,0
HS_grad,9,Tech_support,40,0
Bachelors,13,Exec_managerial,40,0
Some_college,10,Adm_clerical,20,0
Bachelors,13,Sales,45,1
HS_grad,9,Machine_op_inspct,10,0
HS_grad,9,Prof_specialty,40,0
HS_grad,9,Exec_managerial,60,0
HS_grad,9,Priv_house_serv,12,0
HS_grad,9,Adm_clerical,40,0
Bachelors,13,Exec_managerial,40,1
Some_college,10,Other_service,40,0
HS_grad,9,Tech_support,40,0
Bachelors,13,Other_service,35,0
Bachelors,13,Prof_specialty,40,1
Prof_school,15,Prof_specialty,40,0
Bachelors,13,Prof_specialty,40,0
Bachelors,13,Other_service,20,0
Bachelors,13,Adm_clerical,40,0
HS_grad,9,Exec_managerial,40,1
HS_grad,9,Exec_managerial,40,0
HS_grad,9,Other_service,40,0
5th_6th,3,Adm_clerical,33,0
Masters,14,Prof_specialty,40,1
Assoc_voc,11,Adm_clerical,40,1
Some_college,10,Transport_moving,30,0
Assoc_acdm,12,Exec_managerial,40,0
Bachelors,13,Sales,50,1
Some_college,10,Craft_repair,40,0
HS_grad,9,Farming_fishing,70,0
HS_grad,9,Exec_managerial,45,0
Masters,14,Prof_specialty,10,0
Some_college,10,Exec_managerial,60,1
Assoc_acdm,12,Exec_managerial,40,1
Some_college,10,Other_service,30,0
HS_grad,9,Protective_serv,44,0
HS_grad,9,Other_service,37,0
Bachelors,13,Adm_clerical,40,0
12th,8,Transport_moving,40,0
Some_college,10,Transport_moving,40,0
Some_college,10,Tech_support,40,0
Assoc_voc,11,Tech_support,40,0
HS_grad,9,Farming_fishing,50,0
Bachelors,13,Sales,40,1
HS_grad,9,Farming_fishing,55,0
Assoc_voc,11,Tech_support,40,0
HS_grad,9,Other_service,40,0
9th,5,Machine_op_inspct,40,0
Doctorate,16,Craft_repair,50,0
Some_college,10,Other_service,40,0
Bachelors,13,Prof_specialty,40,1
1st_4th,2,Handlers_cleaners,40,0
Masters,14,Exec_managerial,50,1
Some_college,10,Other_service,15,0
HS_grad,9,Handlers_cleaners,22,0
Prof_school,15,Exec_managerial,40,0
Bachelors,13,Prof_specialty,40,0
Assoc_voc,11,Protective_serv,48,1
Some_college,10,Sales,40,1
Some_college,10,Adm_clerical,35,0
Masters,14,Prof_specialty,40,0
Some_college,10,Transport_moving,40,0
Prof_school,15,Prof_specialty,60,1
Bachelors,13,Craft_repair,50,0
HS_grad,9,Adm_clerical,40,0
HS_grad,9,Other_service,38,0
Assoc_acdm,12,Other_service,9,0
12th,8,Other_service,32,0
9th,5,Sales,32,0
HS_grad,9,Craft_repair,40,0
HS_grad,9,Transport_moving,40,0
HS_grad,9,Machine_op_inspct,40,0
HS_grad,9,Handlers_cleaners,40,0
10th,6,Other_service,24,0
HS_grad,9,Prof_specialty,6,0
Assoc_acdm,12,Machine_op_inspct,40,0
Bachelors,13,Exec_managerial,40,1
Assoc_voc,11,Sales,60,1
HS_grad,9,Machine_op_inspct,40,0
Some_college,10,Adm_clerical,40,0
Some_college,10,Adm_clerical,40,0
Masters,14,Prof_specialty,50,1
Assoc_acdm,12,Adm_clerical,40,0
Assoc_voc,11,Handlers_cleaners,40,0
Bachelors,13,Prof_specialty,55,0
HS_grad,9,Handlers_cleaners,40,0
Bachelors,13,Other_service,40,0
Some_college,10,Exec_managerial,40,0
HS_grad,9,Other_service,35,0
Bachelors,13,Tech_support,40,1
Some_college,10,Sales,40,0
HS_grad,9,Craft_repair,40,1
Bachelors,13,Protective_serv,40,1
HS_grad,9,Machine_op_inspct,40,0
HS_grad,9,Protective_serv,16,0
Some_college,10,Exec_managerial,55,0
Some_college,10,Sales,40,0
HS_grad,9,Craft_repair,40,0
HS_grad,9,Machine_op_inspct,45,0
Bachelors,13,Exec_managerial,45,0
Bachelors,13,Prof_specialty,40,1
HS_grad,9,Farming_fishing,80,0
Some_college,10,Craft_repair,40,0
Assoc_voc,11,Other_service,20,0
Masters,14,Prof_specialty,40,1
11th,7,Prof_specialty,45,0
HS_grad,9,Transport_moving,40,0
HS_grad,9,Machine_op_inspct,40,0
Some_college,10,Craft_repair,40,0
Bachelors,13,Tech_support,40,0
Some_college,10,Sales,30,0
Bachelors,13,Exec_managerial,40,1
HS_grad,9,Exec_managerial,30,0
7th_8th,4,Other_service,60,0
HS_grad,9,Machine_op_inspct,40,0
HS_grad,9,Craft_repair,40,1
HS_grad,9,Adm_clerical,40,0
9th,5,Transport_moving,40,0
HS_grad,9,Sales,48,0
HS_grad,9,Craft_repair,40,0
HS_grad,9,Adm_clerical,40,0
Bachelors,13,Other_service,40,0
Bachelors,13,Prof_specialty,50,1
Bachelors,13,Exec_managerial,40,0
Assoc_voc,11,Craft_repair,10,0
Prof_school,15,Prof_specialty,40,0
HS_grad,9,Farming_fishing,40,1
HS_grad,9,Machine_op_inspct,40,0
Some_college,10,Sales,25,0
Assoc_voc,11,Adm_clerical,40,0
HS_grad,9,Farming_fishing,40,1
HS_grad,9,Adm_clerical,40,0
HS_grad,9,Other_service,40,0
Assoc_acdm,12,Sales,80,1
Some_college,10,Adm_clerical,44,0
Some_college,10,Craft_repair,40,0
HS_grad,9,Other_service,40,0
Bachelors,13,Craft_repair,40,0
Bachelors,13,Prof_specialty,40,0
Some_college,10,Tech_support,40,0
HS_grad,9,Other_service,30,0
HS_grad,9,Other_service,20,0
HS_grad,9,Other_service,40,0
Bachelors,13,Exec_managerial,40,1
HS_grad,9,Other_service,40,0
Bachelors,13,Exec_managerial,40,0
Assoc_acdm,12,Protective_serv,40,0
HS_grad,9,Sales,45,0
Bachelors,13,Adm_clerical,38,0
Some_college,10,Adm_clerical,40,0
HS_grad,9,Craft_repair,60,0
HS_grad,9,Adm_clerical,40,0
7th_8th,4,Other_service,35,0
Some_college,10,Craft_repair,40,1
Some_college,10,Transport_moving,50,0
HS_grad,9,Exec_managerial,40,0
10th,6,Handlers_cleaners,40,0
Masters,14,Prof_specialty,40,0
7th_8th,4,Transport_moving,40,1
HS_grad,9,Craft_repair,40,0
11th,7,Other_service,30,0
HS_grad,9,Machine_op_inspct,40,1
Prof_school,15,Sales,60,1
10th,6,Machine_op_inspct,45,0
Bachelors,13,Sales,15,0
Prof_school,15,Prof_specialty,65,1
Some_college,10,Exec_managerial,40,1
Bachelors,13,Exec_managerial,43,0
Assoc_acdm,12,Prof_specialty,42,0
Some_college,10,Sales,65,0
Some_college,10,Sales,20,0
Bachelors,13,Prof_specialty,21,0
Bachelors,13,Exec_managerial,40,0
HS_grad,9,Handlers_cleaners,40,0
Some_college,10,Prof_specialty,10,0
